gene,PanCancer_Core_Fitness,bagel_essential_curated,Ribosomal_Proteins,DNA_replication,RNA_polymerase,Proteasome,Spliceosome,Histones
GDA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GDI2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GGN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GHSR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GIPC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GJB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GJD3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLDC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLO1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLRA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GLT1D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GMDS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GMPR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNAI1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNAI2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNB4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNG10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNG2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GNG4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GOLGA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GOLPH3L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GOT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPAT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPR107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPR137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPR26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPRC5A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPRIN2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GPS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRB14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRB7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRIK1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRIK5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRIN2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSTM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GSTO2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GTPBP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GTPBP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GTSCR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GULP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GUSB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
H1FOO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
H1FX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
H2AFB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HADHA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HAGH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HAT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HBE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HBP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HCAR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HDAC4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HDX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HELZ2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HERPUD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HEXB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HHIPL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HIC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HIPK1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HIST1H2BI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H3C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H3E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H3J,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H4D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HIST1H4H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HK1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HKR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HMGA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HMGB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNF4G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HOPX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HOXB13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HOXC4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HOXC5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HOXD11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HPD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HPGDS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HPRT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HPS1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HPS5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HRAS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HRSP12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HS1BP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HS2ST1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HS6ST2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HSD17B11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HSPA6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HSPH1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTATIP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTR1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTR1E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTR3C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ICA1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ICOS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ID3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IDH1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IER5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFI44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFIT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFLTD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFNAR2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFNK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFT46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFT52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IFT57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGF2BP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGFL3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGFLR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGHMBP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IGSF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IKZF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL10RA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL17RA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL18RAP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL1RAP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL1RL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL21R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL36G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL4I1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IL8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ILDR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ILDR2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IMMP2L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IMPA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ING2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
INO80E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
INSIG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
INSL4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IQCC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IQUB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRF2BP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRX1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRX2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ISM1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITCH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGA2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGAX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITGB8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ITIH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IZUMO2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JADE3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JKAMP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JMJD7-PLA2G4B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JUND,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KAT6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KBTBD4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KBTBD8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNA7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNAB1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCND3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNH7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNJ6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNMB4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNS3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KCNU1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KDELR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KDM3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KHDRBS1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KHDRBS3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA0141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA0196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA0753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA0907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIAA1614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF13B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF21A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF5A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIF7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIR2DL3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KIR3DL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLF17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHDC10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHDC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KLHL9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KMO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KMT2C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KPNA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KPTN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KREMEN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRT3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRT33B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRT6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRT76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP10-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP10-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP10-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP13-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP13-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP17-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP20-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP21-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KRTAP9-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KSR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
L1TD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LACTB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAIR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAMA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAMA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LANCL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LASP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LAYN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LCE3A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LCN2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LCN9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LCOR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LDHAL6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LEF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LENEP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LEPROTL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LGR4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LHFPL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LIPM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LIPT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LLGL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMBR1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMLN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMO2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMOD3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LMX1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LONRF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LPHN2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRCH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRFN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRIF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRIG3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRP1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRP4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRP5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRP6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRPAP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRC8C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRIQ1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRRIQ4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LRTM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LTA4H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LTBP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LTN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LY9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LYPD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LYPD5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LYPD6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LYZL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
M6PR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAEL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAFB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGEC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGEC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAGT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAML1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAN2C1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MANSC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP1LC3A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP2K2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP3K11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP3K13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP4K3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP4K4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAP6D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAPK10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAPK13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAPK7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAPK9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mar-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MARCKS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAT1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MAT2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MB21D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MBLAC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
